,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1316,271,546,219,219,17,9,54,62,9,19,4,6,88,48,86,0,2,0,3,4
1317,276,613,229,229,5,14,43,44,10,17,8,6,86,66,61,0,6,1,5,2
1318,570,385,229,229,11,11,50,46,12,16,7,5,68,64,0,69,1,1,2,4
1319,483,521,223,223,12,10,50,53,8,7,4,1,62,76,76,0,0,0,3,2
1320,361,400,214,214,10,24,66,52,14,10,5,6,69,86,1,79,0,2,1,4
1321,467,545,246,246,15,15,42,36,9,16,5,5,56,87,46,0,1,2,1,4
1322,219,562,242,242,10,18,45,56,7,17,5,2,72,70,70,0,1,0,3,2
1323,525,359,211,211,10,15,49,45,15,7,3,5,55,56,68,0,3,0,1,5
1324,446,468,225,225,11,9,48,60,10,13,5,5,80,59,1,81,1,2,7,2
1325,530,370,281,281,17,16,50,62,11,10,7,6,63,63,0,74,0,3,1,3
1326,501,608,176,176,19,7,34,54,16,11,5,10,68,54,58,0,1,1,4,2
1327,388,339,204,204,12,16,55,49,13,10,3,6,76,89,76,0,1,1,0,4
1328,342,440,230,230,21,16,55,63,7,13,11,1,49,75,77,0,3,4,4,2
1329,471,356,223,223,14,13,45,60,9,9,3,3,77,58,0,72,0,0,4,2
1330,511,287,229,229,12,15,60,53,18,8,2,10,91,80,5,81,0,2,1,1
1331,275,828,151,151,8,8,53,52,3,17,6,1,66,74,87,0,3,1,0,5
1332,379,351,223,223,10,15,64,51,18,18,6,10,81,63,36,50,2,2,1,3
1333,625,308,197,197,16,13,49,45,20,2,1,9,63,74,0,66,3,3,0,1
1334,404,465,250,250,15,19,43,57,8,22,6,3,67,58,64,0,4,0,3,2
1335,387,391,243,243,8,23,69,42,10,13,2,5,59,64,0,79,2,2,0,3
1336,531,253,221,221,15,15,49,44,10,8,6,5,86,100,1,66,0,3,0,0
1337,359,540,204,204,12,9,47,46,9,15,5,2,89,84,72,0,2,2,0,0
1338,434,367,241,241,13,20,54,52,17,8,3,6,44,48,0,74,5,0,2,1
1339,209,478,273,273,20,18,50,58,10,15,5,5,82,57,67,0,1,2,3,3
1340,778,262,208,208,14,13,45,56,22,5,2,9,91,68,1,72,0,2,1,2
1341,461,398,189,189,9,11,53,41,14,13,5,7,58,85,0,66,3,1,2,6
1342,257,508,209,209,16,24,55,50,7,11,3,4,55,69,1,59,4,1,2,3
1343,526,271,290,290,16,15,56,62,5,6,4,3,89,61,0,86,0,1,1,0
1344,591,558,141,141,10,12,46,27,10,18,6,8,44,97,0,47,1,4,3,1
1345,446,467,237,237,12,10,49,48,9,15,3,2,89,84,69,0,1,1,4,2
1346,436,507,207,207,10,21,53,41,8,12,3,5,57,67,56,0,1,1,3,4
1347,493,509,192,192,12,9,48,36,7,12,3,4,55,76,10,55,1,1,1,5
1348,385,584,243,243,26,15,49,66,11,6,3,4,52,50,0,68,0,2,4,2
1349,416,601,197,197,12,12,44,32,10,17,5,5,61,79,49,1,0,0,3,2
1350,427,395,284,284,23,21,73,51,5,16,7,1,48,60,80,0,3,1,0,1
1351,866,371,171,171,5,7,44,35,17,7,6,7,95,56,0,64,0,1,0,3
1352,724,314,186,186,16,13,44,41,13,5,2,6,51,83,0,50,0,0,4,2
1353,263,686,236,236,9,8,33,48,3,17,6,2,85,84,59,0,2,0,6,2
1354,588,275,256,256,15,20,67,49,10,8,2,5,36,75,0,82,1,3,0,0
1355,648,336,237,237,7,14,42,43,23,10,3,7,66,80,61,0,1,1,2,1
1356,461,490,204,204,12,13,45,61,11,23,8,2,63,72,78,0,0,0,3,1
1357,460,527,189,189,16,12,41,46,12,9,3,4,80,47,53,0,2,1,4,3
1358,317,435,159,159,11,20,53,45,11,11,6,6,53,65,26,43,2,0,1,0
1359,313,562,250,250,15,12,46,50,5,15,3,1,79,60,70,0,1,2,0,0
1360,465,471,253,253,17,18,56,48,7,13,7,1,63,67,32,31,2,3,3,3
1361,413,384,249,249,14,21,61,47,16,10,2,8,63,55,0,72,0,1,0,1
1362,357,338,224,224,18,15,66,53,15,12,4,2,51,87,0,83,0,3,2,1
1363,263,465,233,233,26,15,51,73,5,13,5,0,74,49,75,0,2,0,6,3
1364,535,341,175,175,10,12,34,47,21,9,3,9,72,59,0,56,1,6,4,1
1365,700,397,195,195,9,9,43,45,13,11,3,5,62,72,0,68,1,1,0,2
1366,345,759,196,196,21,11,30,45,7,5,5,1,59,55,42,1,0,1,2,0
1367,443,372,202,202,15,13,55,48,13,9,1,4,88,83,1,68,1,5,5,4
1368,448,281,229,229,13,18,53,48,18,12,6,8,51,48,65,2,0,2,4,3
1369,393,417,205,205,21,14,53,45,11,7,4,2,69,95,0,56,0,1,3,7
1370,479,349,240,240,14,14,57,45,13,16,11,7,86,53,0,72,2,2,0,3
1371,276,551,232,232,15,8,43,48,10,17,8,3,47,56,66,1,0,0,1,1
1372,468,522,240,240,11,15,51,44,11,20,10,9,70,86,0,68,3,1,1,1
1373,377,397,201,201,15,8,48,51,10,16,4,3,69,67,70,0,1,2,2,4
1374,331,633,230,230,14,12,50,50,7,13,6,2,64,69,71,0,1,2,2,1
1375,521,655,204,204,12,9,43,45,9,16,6,2,62,95,65,0,0,1,1,2
1376,597,399,238,238,11,13,46,42,15,8,5,6,93,67,0,61,0,0,2,3
1377,537,384,258,258,11,22,57,37,15,6,3,8,54,79,0,59,0,0,2,0
1378,501,407,187,187,8,15,55,41,11,17,3,6,69,63,71,1,1,1,2,2
1379,343,659,193,193,13,10,39,47,10,19,8,3,77,57,54,0,1,1,2,7
1380,390,508,250,250,10,10,47,40,13,19,5,6,61,65,64,0,1,2,3,0
1381,530,418,180,180,13,8,36,41,19,7,7,12,82,63,1,54,0,3,4,0
1382,268,525,213,213,15,12,45,53,13,14,5,4,72,85,67,0,0,1,3,1
1383,499,368,219,219,11,16,66,49,11,17,6,5,80,75,0,87,0,3,1,3
1384,327,911,145,145,10,6,36,36,3,20,8,1,54,59,55,1,0,1,1,1
1385,348,385,258,258,9,16,59,56,8,18,7,4,59,52,88,1,2,0,1,3
1386,564,358,226,226,10,13,51,39,11,11,8,2,56,73,1,62,3,5,0,6
1387,450,280,249,249,12,21,65,51,14,10,2,5,93,66,76,1,1,4,3,4
1388,455,398,257,257,16,11,50,48,8,7,3,5,58,56,70,0,3,4,1,1
1389,415,350,216,216,25,17,65,49,9,15,5,1,46,66,0,66,3,2,2,4
1390,354,377,269,269,11,12,54,61,17,15,3,4,79,67,91,0,0,2,2,0
1391,411,571,182,182,8,13,46,44,7,10,5,2,61,80,68,0,2,1,0,1
1392,353,613,236,236,14,10,47,55,9,13,7,4,80,97,75,5,3,0,1,2
1393,357,421,216,216,13,19,52,50,12,6,0,4,55,70,59,1,3,1,4,8
1394,334,685,227,227,13,16,47,39,6,21,12,2,75,34,57,1,1,0,1,0
1395,418,637,172,172,10,11,36,38,5,21,12,2,57,101,51,1,3,0,4,0
1396,556,342,163,163,9,10,34,53,16,15,5,8,57,52,0,64,2,3,2,2
1397,426,659,241,241,19,5,31,51,8,13,12,5,50,59,56,0,0,0,1,1
1398,482,371,252,252,21,14,56,53,16,11,6,3,61,91,0,71,4,1,3,3
1399,411,485,221,221,7,19,57,39,11,12,2,7,51,94,68,0,3,1,0,2
1400,578,320,223,223,6,17,59,45,14,13,5,7,64,88,0,79,1,2,2,1
1401,584,380,245,245,10,23,57,35,11,8,0,5,73,52,0,55,1,2,3,1
1402,752,421,167,167,13,9,45,43,16,3,2,11,52,62,0,66,0,2,0,0
1403,354,505,201,201,14,19,52,50,3,17,7,1,92,88,64,0,2,3,5,0
1404,413,401,228,228,16,17,49,66,12,13,5,9,74,48,34,47,5,0,4,0
1405,608,333,214,214,8,9,42,39,19,15,5,8,67,77,0,59,2,1,3,3
1406,340,486,218,218,14,18,55,59,10,8,3,3,77,67,79,0,1,0,1,4
1407,460,564,206,209,10,12,47,35,4,17,6,5,57,101,57,0,1,0,3,0
1408,322,638,229,228,13,11,51,50,12,9,6,4,64,62,0,73,1,2,2,2
1409,539,380,210,210,13,10,50,56,20,4,2,8,63,57,1,77,0,2,5,2
1410,899,312,165,165,6,7,41,33,24,3,0,15,42,32,0,55,0,6,3,3
1411,408,410,216,216,21,12,42,52,11,10,3,4,63,66,21,42,6,0,1,1
1412,422,441,226,226,13,15,56,57,13,11,5,3,50,62,38,39,0,3,7,1
1413,593,371,182,183,13,15,45,43,11,8,3,6,66,57,0,57,0,0,1,2
1414,587,340,186,186,7,11,52,34,29,8,1,11,69,72,1,61,0,2,0,6
1415,349,464,229,257,8,16,54,56,6,13,5,2,58,49,83,2,1,0,2,1
1416,249,570,173,192,11,6,53,53,11,8,4,4,66,66,84,1,0,1,3,2
1417,364,693,190,181,11,15,49,38,3,16,6,2,49,50,57,0,0,2,4,2
1418,520,266,218,188,22,12,50,46,18,14,6,7,62,52,1,56,1,0,3,2
1419,411,618,193,183,14,12,44,48,10,15,8,6,64,56,0,61,1,1,3,2
1420,376,396,224,229,13,19,57,55,6,13,3,3,76,57,2,78,2,2,2,0
1421,320,491,260,244,16,16,42,59,8,12,4,2,63,50,66,1,1,1,1,2
1422,399,548,143,138,13,12,58,49,13,18,10,3,49,68,0,80,0,2,0,3
1423,527,359,222,217,17,13,51,46,11,12,5,2,66,87,65,1,0,1,2,1
1424,373,653,188,187,13,15,40,48,8,16,7,1,93,57,59,0,0,0,2,0
1425,528,362,190,162,15,7,44,53,14,12,2,6,68,55,0,71,1,0,3,1
1426,436,454,159,159,9,10,53,44,13,13,3,5,77,114,34,40,5,1,3,3
1427,257,530,234,217,15,12,49,54,12,4,1,4,74,41,74,0,1,0,3,1
1428,305,427,169,185,11,21,57,54,10,25,11,5,76,61,76,1,3,2,2,6
1429,406,403,195,176,17,20,60,47,14,15,5,4,48,67,66,0,2,1,2,3
1430,360,545,222,221,9,15,61,55,14,9,5,3,54,83,87,0,1,2,2,4
1431,384,452,157,149,10,14,47,44,10,10,3,4,59,47,67,0,2,0,0,1
1432,331,268,187,140,13,16,60,50,12,10,3,6,107,44,1,79,0,1,0,2
1433,451,476,165,144,12,8,46,38,17,13,9,4,96,70,57,0,2,1,2,5
1434,419,409,165,178,14,10,50,56,9,16,7,4,66,68,77,0,0,1,3,4
1435,606,460,163,147,10,13,39,26,14,7,4,8,67,47,0,42,1,2,0,2
1436,344,511,157,158,18,10,35,71,13,6,3,3,62,74,70,0,1,1,2,5
1437,152,679,157,165,10,14,49,44,5,17,11,3,43,46,60,1,1,1,4,4
1438,514,495,160,200,7,13,46,36,12,15,5,7,57,62,1,61,1,3,1,1
1439,420,487,221,221,4,19,59,37,9,22,13,2,50,121,71,1,0,2,1,2
1440,613,328,185,184,10,11,50,44,13,17,7,6,64,75,1,68,1,1,2,3
1441,346,425,190,176,17,28,58,52,11,12,6,3,60,49,0,65,0,1,0,1
1442,437,483,200,211,11,12,58,47,10,16,6,4,73,88,81,0,1,1,2,1
1443,458,320,227,239,13,16,53,55,17,5,1,6,54,68,71,0,1,1,7,1
1444,409,625,157,155,7,10,48,45,10,19,12,4,60,45,71,1,7,0,4,1
1445,686,397,156,163,13,11,40,43,15,4,2,7,60,50,1,56,1,2,2,0
1446,214,755,228,228,16,18,53,42,11,7,2,6,74,88,62,0,0,2,1,0
1447,456,417,192,192,17,7,35,63,5,16,7,2,81,79,0,72,5,0,1,1
1448,454,537,189,189,15,15,38,49,20,11,5,8,73,75,2,61,2,2,0,0
1449,584,329,206,206,12,12,39,48,26,5,2,11,106,71,0,61,1,2,2,1
1450,528,338,243,243,14,11,47,57,15,7,0,8,94,63,0,78,0,1,1,0
1451,493,381,189,189,12,6,48,57,10,7,3,2,77,75,0,85,1,2,1,1
1452,328,440,209,209,12,10,50,61,9,7,3,6,67,65,91,0,5,2,0,0
1453,548,500,196,196,6,5,46,34,12,10,3,8,67,49,0,67,1,0,2,0
1454,358,316,249,249,9,14,61,47,16,10,6,7,80,67,83,0,1,5,1,2
1455,368,513,202,202,15,13,52,57,13,20,13,5,79,82,79,4,3,1,0,2
1456,424,433,323,323,14,15,43,56,7,14,2,3,64,88,0,68,2,1,2,0
1457,417,384,255,255,11,6,44,66,10,13,2,2,72,72,91,1,2,2,3,1
1458,425,302,234,234,8,20,55,40,11,9,5,7,69,59,0,62,2,2,4,1
1459,443,422,225,225,11,8,43,39,12,13,3,7,86,78,1,60,1,1,1,2
1460,418,422,213,213,11,15,59,43,11,16,5,3,83,69,73,76,1,3,0,2
1461,334,553,256,256,9,10,61,47,9,19,4,2,129,85,87,0,3,1,0,2
1462,342,610,172,172,18,10,48,41,9,17,9,6,44,89,60,1,1,1,1,1
1463,528,292,150,150,12,12,53,49,14,9,2,6,58,85,0,74,0,2,2,3
1464,228,397,240,240,26,20,56,55,7,6,3,5,49,92,65,0,1,4,0,1
1465,299,268,291,291,15,20,74,64,15,15,8,6,79,95,0,97,2,2,5,2
1466,429,506,195,195,17,12,47,47,16,9,2,8,64,70,62,0,1,2,2,1
1467,321,383,251,251,14,17,50,53,12,13,5,5,65,76,72,1,3,1,0,0
1468,384,392,258,258,10,10,57,58,18,3,1,9,81,54,89,0,4,0,6,1
1469,337,567,229,229,12,11,36,61,7,16,4,4,82,52,72,0,3,1,0,3
1470,468,345,215,215,14,8,54,53,8,9,7,2,60,72,0,81,2,5,2,2
1471,403,345,187,187,11,10,55,50,7,13,2,3,46,63,82,0,2,4,1,2
1472,207,549,236,236,14,15,57,50,6,15,8,4,53,74,73,7,0,1,2,4
1473,419,517,230,230,10,9,53,39,10,14,5,4,63,84,1,68,0,4,1,4
1474,462,367,200,200,13,14,51,44,13,11,5,3,40,72,2,66,0,0,3,1
1475,286,604,218,218,14,10,46,52,12,23,8,5,77,72,0,68,2,1,5,2
1476,576,299,213,213,11,10,57,44,11,19,5,3,101,100,0,69,1,2,6,5
1477,505,371,247,247,10,10,53,55,11,11,6,5,81,63,0,85,2,4,5,0
1478,344,419,206,206,15,12,70,51,11,5,4,3,56,71,90,0,1,2,0,6
1479,352,409,205,205,14,13,50,55,9,6,4,5,62,58,0,74,0,2,3,1
1480,429,453,266,266,12,11,54,41,12,16,10,3,49,61,0,68,0,1,1,3
1481,293,519,245,245,13,9,58,59,8,14,1,1,83,89,91,2,3,1,2,1
1482,332,518,204,204,19,13,44,59,8,8,6,2,86,89,0,69,2,1,1,3
1483,361,492,235,235,8,16,73,42,5,12,2,4,63,67,0,85,5,1,1,5
1484,355,575,231,231,14,7,50,61,12,22,11,4,90,83,88,0,3,2,0,2
1485,368,536,220,220,9,9,59,46,7,22,5,5,80,46,88,0,3,2,0,2
1486,561,280,246,246,10,12,52,64,8,4,2,0,65,62,90,0,1,1,5,0
1487,322,576,202,202,15,8,47,44,21,10,2,8,62,68,63,4,1,4,3,1
1488,577,282,211,211,5,21,67,40,15,6,4,6,122,77,0,77,1,5,4,0
1489,399,567,192,192,13,10,44,42,4,15,5,2,65,66,0,59,2,1,4,2
1490,359,259,253,253,12,22,62,47,15,7,6,2,69,65,72,2,3,0,3,2
1491,283,554,215,215,17,13,49,53,3,21,13,1,71,74,61,8,4,1,1,3
1492,362,543,234,234,12,10,50,59,5,16,4,4,87,48,87,0,1,0,0,2
1493,337,516,227,227,11,11,55,57,12,7,0,8,65,54,1,86,2,4,4,1
1494,635,353,197,197,9,8,33,41,18,13,3,9,77,83,1,54,2,1,2,1
1495,343,552,182,182,12,13,44,39,14,19,13,5,80,74,61,0,0,1,0,0
1496,290,434,225,225,19,12,60,58,11,14,6,5,47,69,0,86,3,1,0,3
1497,349,516,175,175,9,9,35,35,10,12,8,2,41,49,48,0,2,1,3,3
1498,280,532,264,264,16,10,50,61,12,18,8,7,57,76,83,0,1,2,2,5
1499,428,446,210,210,9,10,35,49,7,18,7,4,64,58,0,64,3,3,0,2
1500,435,436,234,234,15,15,48,58,9,4,4,3,69,61,0,69,5,2,3,2
1501,498,328,203,203,9,14,58,51,13,12,2,4,75,69,2,84,6,4,0,3
1502,283,597,182,182,17,9,53,57,6,11,3,5,62,65,1,82,3,0,1,4
1503,528,410,177,177,10,11,45,51,5,15,6,2,74,63,74,0,2,2,1,1
1504,284,624,199,199,11,10,47,43,5,24,8,3,64,77,68,0,4,0,1,0
1505,397,698,191,191,14,6,45,48,8,14,7,4,74,75,0,76,1,2,0,0
1506,645,327,247,247,14,12,49,58,11,6,2,3,85,57,0,77,1,0,2,2
1507,436,566,200,200,18,7,34,38,9,13,7,6,55,72,47,0,1,1,0,0
1508,544,373,184,184,7,14,54,41,11,8,3,2,67,62,0,73,0,3,2,3
1509,384,320,261,261,14,14,45,58,12,10,4,7,61,62,72,0,1,4,3,1
1510,502,355,189,189,17,10,47,53,8,3,2,5,66,75,0,69,3,5,2,2
1511,569,293,220,220,14,12,56,46,13,6,1,5,90,92,0,72,1,5,2,2
1512,373,393,186,186,11,11,67,48,8,15,10,5,67,75,86,0,2,2,1,8
1513,372,364,265,265,15,15,55,73,7,17,6,3,98,63,2,93,7,1,3,1
1514,301,526,237,237,12,13,49,54,6,5,3,4,84,88,78,2,3,7,2,1
1515,399,460,153,153,5,17,57,36,13,7,3,4,70,118,0,68,3,0,1,3
1516,388,473,204,204,17,21,59,67,8,18,9,2,68,60,81,0,0,1,0,7
1517,351,559,260,260,10,14,46,45,10,20,5,6,61,71,65,3,1,3,0,3
1518,456,467,221,221,21,11,46,62,9,7,6,6,82,75,74,0,2,3,1,1
1519,375,604,274,274,15,9,41,59,10,15,3,2,81,85,75,0,0,0,1,0
1520,456,488,257,257,11,16,53,51,15,19,4,9,75,55,75,1,0,1,0,1
1521,286,275,255,255,19,24,54,68,18,8,5,6,60,64,1,77,2,0,5,1
1522,388,694,191,191,16,5,44,39,9,14,7,3,61,72,59,1,1,5,1,3
1523,443,383,255,255,14,12,58,50,11,11,6,6,68,84,0,78,0,0,2,4
1524,306,416,235,235,12,15,63,53,11,7,5,2,54,80,83,4,1,2,2,1
1525,457,324,232,232,13,15,41,47,9,12,7,6,62,64,1,59,0,0,3,1
1526,555,340,183,183,15,13,50,52,16,8,3,6,52,79,0,69,2,3,5,2
1527,553,447,213,213,11,8,45,58,15,8,4,4,53,85,0,81,2,1,4,0
1528,369,584,171,171,8,13,41,38,13,19,8,4,70,75,56,0,0,0,2,2
1529,341,386,290,290,11,14,49,58,7,7,1,4,81,72,79,1,6,1,0,3
1530,460,307,183,183,11,11,42,55,8,12,7,2,74,78,0,73,0,4,3,1
1531,336,406,313,313,14,16,60,50,9,16,11,7,61,58,76,1,4,2,1,5
1532,391,360,223,223,13,11,52,50,11,10,4,6,73,65,72,5,1,8,1,3
1533,475,409,238,238,13,8,41,45,9,5,3,2,108,74,0,65,1,3,0,0
1534,522,438,228,228,10,15,55,55,11,9,4,5,65,74,79,0,1,1,5,4
1535,366,687,177,177,11,7,39,45,18,14,7,8,52,70,61,0,1,1,2,4
1536,264,477,242,242,15,21,59,71,11,21,10,6,74,96,0,92,2,2,3,2
1537,312,664,211,211,8,3,45,54,5,19,4,2,76,79,86,1,3,1,0,4
1538,493,300,209,209,8,24,59,43,17,10,7,5,77,50,1,64,2,1,1,5
1539,581,303,225,225,10,6,43,53,11,8,0,3,104,71,0,79,0,2,3,0
1540,454,268,234,234,12,13,50,46,12,9,3,3,76,67,0,70,5,2,0,1
1541,391,461,192,192,18,14,46,53,5,12,4,2,53,73,0,67,7,2,2,3
1542,400,580,224,224,6,6,57,47,7,19,3,2,64,78,84,0,1,1,2,6
1543,395,508,178,178,14,16,39,56,7,16,7,3,76,53,0,62,2,0,1,3
1544,393,552,153,153,10,10,49,44,5,17,11,2,51,63,65,4,0,0,1,6
1545,498,353,193,193,13,14,42,54,30,9,4,6,46,65,0,66,1,3,1,2
1546,661,144,238,238,7,21,66,43,20,9,4,3,66,83,2,83,2,7,1,1
1547,293,564,261,261,15,6,51,61,10,16,3,5,70,73,45,43,3,0,3,3
1548,262,533,222,222,15,13,51,42,5,9,1,5,84,69,65,0,0,1,1,1
1549,283,314,240,240,19,17,56,58,12,14,5,3,67,51,76,0,2,6,0,3
1550,289,540,228,228,14,8,51,47,13,10,3,6,57,75,69,1,2,0,2,3
1551,448,379,251,251,14,7,55,55,17,10,1,5,75,76,79,5,1,2,4,2
1552,624,280,198,198,10,15,55,45,11,10,6,8,59,77,0,72,1,3,4,1
1553,270,754,207,207,8,6,44,48,9,18,15,2,59,70,75,0,0,0,2,4
1554,397,394,218,218,13,9,57,59,6,17,5,1,82,74,2,87,1,4,3,2
1555,447,556,201,201,12,9,39,45,11,18,8,4,85,93,58,2,0,1,1,3
1556,340,442,205,205,19,23,46,51,15,9,4,5,50,61,52,1,0,2,4,1
1557,488,397,242,242,23,10,59,57,8,8,5,2,66,82,81,0,1,1,3,1
1558,402,505,237,237,18,17,46,51,21,3,0,8,92,61,0,62,0,1,1,1
1559,355,396,255,255,6,18,56,57,10,12,2,5,70,75,1,91,2,1,0,1
1560,255,406,231,231,17,15,68,60,6,15,8,2,74,64,90,0,1,2,1,7
1561,281,647,225,225,11,12,44,44,12,13,3,10,73,81,64,0,2,2,1,0
1562,488,237,277,277,11,17,74,53,23,6,1,4,76,88,0,101,4,4,0,0
1563,344,551,215,215,11,9,52,46,7,8,5,0,84,61,78,0,0,1,0,1
1564,352,436,220,220,13,16,61,52,8,7,5,7,60,56,4,80,3,0,1,0
1565,468,309,240,240,19,12,54,64,10,7,2,4,72,47,1,83,1,5,3,4
1566,360,334,255,255,15,13,58,59,8,8,1,4,62,69,0,82,2,3,1,6
1567,330,573,252,252,12,11,49,46,4,10,8,1,85,65,71,0,2,1,1,1
1568,452,532,217,217,11,13,52,37,11,12,5,5,60,69,68,0,1,1,1,1
1569,289,585,226,226,9,13,46,52,7,12,4,3,70,70,6,74,6,0,0,0
1570,316,351,271,271,15,11,58,49,9,7,1,4,47,93,3,73,0,0,6,2
1571,532,312,226,226,14,14,60,63,9,17,4,3,65,78,2,91,3,2,1,1
1572,523,327,185,185,4,9,52,41,13,10,5,7,76,79,0,76,2,4,3,1
1573,598,432,174,174,8,15,49,47,16,2,1,6,49,56,66,0,3,3,5,1
1574,361,346,247,247,9,10,52,57,18,10,5,9,74,85,0,89,2,2,4,1
1575,372,616,180,180,17,9,36,49,9,18,10,2,75,83,54,0,1,1,5,1
1576,438,392,193,193,13,12,43,52,5,12,5,4,87,40,0,64,0,2,3,4
1577,577,272,204,204,18,9,49,53,18,7,3,6,80,78,0,74,0,2,2,2
1578,350,544,201,201,7,13,43,55,17,6,4,7,76,51,75,1,1,4,4,0
1579,334,322,261,261,13,8,47,67,12,13,2,4,58,48,84,0,2,1,7,2
1580,433,581,178,178,11,6,43,46,10,10,8,2,53,71,0,67,1,1,2,3
1581,436,333,248,248,11,13,50,60,11,17,5,6,63,65,11,83,1,0,1,1
1582,345,489,203,203,15,15,42,46,9,13,5,3,75,66,52,1,2,0,2,4
1583,341,614,225,225,18,12,60,58,10,6,1,2,59,86,0,85,0,1,2,2
1584,454,310,241,241,15,11,60,62,10,15,8,5,74,91,51,46,0,6,0,1
1585,184,705,235,235,20,13,42,62,3,17,7,1,75,72,65,1,1,1,3,3
1586,508,466,211,211,12,12,47,53,8,12,5,4,76,62,0,72,2,0,3,1
1587,232,581,228,228,19,14,56,45,11,11,4,7,47,62,63,0,4,1,2,4
1588,403,413,254,254,12,9,46,44,15,14,4,7,57,86,1,66,2,2,0,2
1589,382,431,221,221,20,13,38,56,12,9,4,5,51,79,16,44,2,0,2,0
1590,562,320,235,235,15,10,47,54,14,6,0,7,87,71,10,65,1,1,2,0
1591,429,690,174,174,10,10,35,44,7,7,3,2,60,83,55,0,2,3,2,2
1592,231,760,226,226,15,14,41,57,6,11,2,1,85,73,64,0,6,0,2,3
1593,317,395,286,286,16,14,64,63,7,6,0,4,58,72,94,1,6,1,3,4
1594,295,670,183,183,11,4,40,50,9,16,9,3,66,53,66,2,1,1,4,3
1595,534,298,181,181,10,16,51,37,13,17,8,10,44,38,4,55,2,1,4,2
1596,445,332,262,262,20,15,46,62,14,8,4,5,53,56,2,70,1,5,1,1
1597,306,609,232,232,17,12,40,45,6,6,5,4,61,68,54,1,2,0,0,2
1598,351,502,225,225,11,5,53,48,11,8,5,2,60,66,80,0,0,1,0,5
1599,442,322,239,239,18,14,48,59,2,14,7,1,80,61,73,0,4,2,1,2
1600,318,398,247,247,17,9,52,69,9,4,0,6,75,42,0,96,1,1,1,0
1601,483,332,202,202,26,19,41,52,14,8,5,5,51,60,47,0,1,1,1,2
1602,532,328,227,227,12,17,55,49,12,13,4,4,78,69,1,75,4,0,1,1
1603,347,521,188,188,15,11,56,38,1,19,8,0,55,73,66,0,2,1,0,3
1604,256,619,186,186,10,17,44,43,12,10,8,3,53,97,59,0,1,2,2,1
1605,453,415,208,208,11,19,57,43,12,9,4,4,80,78,68,0,0,0,1,4
1606,353,582,218,218,16,14,41,52,8,9,4,7,68,62,66,0,0,1,1,2
1607,290,508,278,278,15,11,49,48,4,12,7,3,59,56,68,0,0,2,0,4
1608,427,540,222,222,23,16,53,56,8,7,2,3,58,81,0,67,1,1,3,2
1609,398,423,204,204,9,12,54,56,9,5,2,6,58,63,88,0,0,0,2,1
1610,254,501,246,246,15,20,62,43,9,18,5,4,52,64,68,1,4,2,1,4
1611,250,644,176,176,18,13,49,46,8,9,2,3,57,57,62,3,0,4,1,3
1612,305,379,248,248,22,17,57,57,10,10,9,5,66,74,38,35,0,1,0,3
1613,375,617,245,245,13,11,50,51,6,6,1,2,74,84,0,76,1,1,1,2
1614,332,444,275,275,10,19,64,45,8,11,4,3,70,92,75,0,5,1,1,4
1615,339,549,272,272,18,15,44,55,4,10,4,1,66,53,0,61,1,3,2,4
1616,263,636,193,193,16,8,39,49,6,19,14,1,60,49,60,0,1,1,2,2
1617,514,455,198,198,11,6,50,53,11,14,5,4,63,55,84,0,0,0,1,2
1618,407,339,205,205,17,15,56,70,7,10,5,3,66,65,2,86,1,1,2,4
1619,515,347,208,208,17,22,60,48,17,8,3,13,60,53,67,3,3,0,2,0
1620,384,518,200,200,15,4,46,53,10,19,12,3,117,62,76,1,1,0,0,3
1621,528,371,219,219,11,15,73,46,7,17,12,4,51,80,87,1,3,0,6,3
1622,491,311,299,299,17,16,60,50,12,10,2,3,99,85,72,0,1,2,1,6
1623,425,522,183,183,10,15,45,47,5,8,5,3,64,69,4,64,0,1,3,1
1624,395,447,239,239,13,12,59,38,10,8,3,5,76,60,0,71,4,4,0,2
1625,477,252,222,222,6,16,49,49,13,3,2,7,54,83,2,74,2,1,2,1
1626,292,645,219,219,18,11,46,53,11,16,3,3,70,59,64,1,1,2,5,1
1627,221,648,241,241,19,12,44,63,7,19,10,2,89,74,0,78,1,0,0,2
1628,329,269,265,265,15,22,69,53,6,16,8,5,60,66,1,76,4,0,4,4
1629,306,467,228,228,17,11,51,49,13,11,5,7,63,76,73,0,0,1,0,0
1630,400,434,284,284,10,15,53,51,11,12,5,6,79,96,0,76,3,0,1,1
1631,405,392,222,222,16,10,48,54,13,10,6,3,48,60,73,1,3,1,0,3
1632,303,667,209,209,13,10,40,52,9,19,7,3,67,59,68,0,3,0,2,0
1633,508,294,237,237,15,14,57,59,6,10,4,3,62,65,88,0,2,2,0,3
1634,450,358,237,237,18,8,45,59,16,10,3,6,70,48,1,72,0,1,2,5
1635,389,347,279,279,14,14,62,60,14,8,5,3,55,88,7,80,0,3,2,5
1636,379,331,275,275,19,18,47,71,14,20,11,4,92,59,0,82,4,0,1,0
1637,469,450,229,229,20,12,44,50,6,7,3,2,59,62,59,0,0,1,1,3
1638,347,595,213,213,12,11,44,40,8,18,8,2,51,69,57,0,1,0,1,3
1639,255,624,218,218,13,7,47,45,8,17,8,4,87,48,68,0,0,2,1,3
